# BEAST v1.8.4
# Generated Sun Jan 13 09:46:34 OMST 2019 [seed=1547351194255]
# nac1_sfragm_mod.xml
state	posterior	prior	likelihood	treeModel.rootHeight	exponential.popSize	exponential.growthRate	ac	ag	at	cg	gt	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
281000	-250.5360120515987	-10.497240368477755	-240.03877168312096	0.17710338473153212	0.2717435567897769	0.2234700626127214	9.120098047796388E-6	0.5563281398705183	0.6509118386920933	0.0017625555188378452	0.3120619992468856	1.0	0.1651721529390676	0.9404130725673128	0.1251863404178296	-0.2841016742320868	-240.03877168312096	-16.635532333438686	1.6078731375738595
282000	-251.53737952309885	-10.318912508698158	-241.2184670144007	0.20440876489879783	0.58740799181951	-0.07818804357342302	7.218149049198268E-6	0.19794398421749176	0.5933079030115517	4.985049052545164E-4	0.3333606473820698	1.0	0.22651613090576123	1.0379155694579452	0.16976669193928098	-0.001417685165820914	-241.2184670144007	-16.635532333438686	0.1451749226995167
283000	-255.3014519876483	-11.2378748577119	-244.06357712993642	0.2724345603812296	0.31222715563063036	0.47805024520861816	2.248394721787989E-6	1.5302663534934542	1.0329870549525546	5.875928904484865E-4	0.15734510091053475	1.0	0.43605258055513546	1.037203254100368	0.3265638135859989	-0.16148098910618025	-244.06357712993642	-16.635532333438686	0.5203030044358524
284000	-261.6848527402443	-16.598190915036213	-245.08666182520813	0.29937413015181924	0.5114796083060353	4.317216808390066	1.6002345339997451E-6	1.5302663534934542	1.0329870549525546	0.003026440638391927	0.5041132173960993	1.0	0.2377938359209623	0.9715190616029102	0.26621025692279643	-0.7710225709118492	-245.08666182520813	-16.635532333438686	1.273105824410223
285000	-256.1821767323736	-15.862752829566634	-240.31942390280696	0.2954247057726299	0.25619387472957716	1.9356247448040984	1.2337846876525936E-5	0.7296043829318275	0.8808180428222958	0.005002453853667728	0.17971652403373697	1.0	0.2656326092801245	0.9145516983000175	0.2677070713929842	0.5144024491025764	-240.31942390280696	-16.635532333438686	-0.48548650278375716
286000	-255.5265452574986	-14.085470418149981	-241.44107483934863	0.2760941317452539	0.23338224579358985	-0.3160744482918083	3.683011322825273E-5	0.8235286868045644	0.7475177307453197	0.005002453853667728	0.31926791013469796	1.0	0.24112987957813498	0.7908928209949404	0.18538040166892142	0.15373022141019468	-241.44107483934863	-16.635532333438686	1.0548365408389235
287000	-264.91464650969294	-24.276553846073448	-240.6380926636195	0.22261602713357567	2.0392507497936423	1.7703046842163759	7.235413855981265E-5	1.0776511636971677	0.46131208540688357	0.12157191901243652	0.25721475548061057	1.0	0.16549037939361874	1.076631080444881	0.11145309770007517	0.4702864267978493	-240.6380926636195	-16.635532333438686	-2.4875603970763023
288000	-259.0563581442873	-16.422381200415618	-242.63397694387166	0.22797153405498863	0.38364972391350693	1.5268299862036052	1.4844321062703916E-5	0.7374820359928289	1.1975871859719478	0.2183438495920782	0.036172721263275635	1.0	0.1274655121311526	1.027821161380938	0.09461896397841059	-0.25092351983660516	-242.63397694387166	-16.635532333438686	1.1166023810960628
289000	-254.97722830221292	-11.541455260217651	-243.43577304199528	0.21869052919982201	0.2618510708421617	2.1709181261359007	2.7125609576697136E-6	0.5296936539035998	0.3600684643782697	0.012992173509248929	0.036172721263275635	1.0	0.2978702760338095	0.8702331171955794	0.2726692298848454	0.4198578282471439	-243.43577304199528	-16.635532333438686	0.9047460848249892
290000	-255.0634364170907	-15.71883352269386	-239.34460289439684	0.2275960260400818	0.35807983148273953	4.218980123913167	2.348572263709637E-6	0.3464937426777071	0.5034636737719397	0.04752171305739334	0.1981684187731135	1.0	0.0730238482915986	1.0075196106317301	0.08419189871194577	-0.42554093584404684	-239.34460289439684	-16.635532333438686	1.0648344119227577
291000	-261.09319591042964	-17.342555096900103	-243.75064081352951	0.3219774149674766	1.3455879847224335	1.4689258176980822	2.0045430014320495E-6	0.3323556717546543	0.2556840531440343	0.01989589486883985	0.49039023850494523	1.0	0.5675449133353799	0.7312820061640216	0.27523166189801274	-0.6091953519311698	-243.75064081352951	-16.635532333438686	-1.3006714260956886
292000	-258.59725829519675	-15.17046103699593	-243.42679725820085	0.2294595737498497	0.30119040795181273	-0.744397146499417	1.4125646479429659E-5	0.4648078449805926	0.21980546487253946	0.0366644401476448	0.41591397131767804	1.0	0.4396777438344332	0.9487069176478214	0.430113005991069	0.350755333172599	-243.42679725820085	-16.635532333438686	0.7179112589713444
293000	-257.5059640636963	-15.876196280676028	-241.62976778302027	0.22257615818674464	0.6877291489341182	0.0644040830729038	1.4125646479429659E-5	0.31717285131044237	0.6338670669196417	0.017721740611871165	0.4058716750032608	1.0	0.288462571518466	1.065507519863766	0.34828818610287626	-0.6342421497561114	-241.62976778302027	-16.635532333438686	-0.3354947668862273
294000	-259.45114867457534	-18.543217339511987	-240.90793133506335	0.3346137221347024	0.4186384506528346	0.0644040830729038	8.703360154978174E-6	0.5639030847176657	0.49071173162143483	0.08550647284614675	0.21510797260386053	1.0	0.7707445265731454	0.7906248701759561	0.6562427066296838	-0.19206728616675128	-240.90793133506335	-16.635532333438686	-1.3309653032591935
295000	-253.52090589335836	-12.947675344388713	-240.57323054896966	0.24455914841361986	0.3870751747290838	1.1893491858093879	8.703360154978174E-6	0.5319475716185019	0.591871120512098	0.011146359003085776	0.21510797260386053	1.0	0.10318332861576593	0.9613415601110098	0.10695894140090997	-0.4654392964696092	-240.57323054896966	-16.635532333438686	1.4965662562406035
296000	-251.1327451522837	-12.293767958466212	-238.83897719381747	0.2295195634501653	0.326231427140585	0.12341504008457149	1.369747888985507E-5	0.34959782483543983	0.591871120512098	0.0020418615313711266	0.35297281757258847	1.0	0.3275385727093312	0.8583717025742039	0.32876796401351577	-0.28482161026933334	-238.83897719381747	-16.635532333438686	0.48050639049499577
297000	-256.5330549746518	-13.31758251731486	-243.21547245733697	0.21870132765159347	0.364367496571121	0.966742193233017	1.575715382394571E-5	1.226881254479033	1.4205104889597038	0.0012746182274423073	0.17083692540772139	1.0	0.014095212823928347	0.991820013372201	0.008909604464597801	-0.2297771003229033	-243.21547245733697	-16.635532333438686	0.5990928448228287
298000	-256.7430786020777	-13.91309795691253	-242.82998064516516	0.2707124385920014	0.31012007183093343	-0.7928681017116632	3.645660637288566E-5	1.226881254479033	1.4205104889597038	4.155844221120478E-4	0.10490442267327975	1.0	0.0812454038067046	0.9639793946148634	0.05230567406887703	-0.585804515208405	-242.82998064516516	-16.635532333438686	-0.8677969895581843
299000	-261.4895984931979	-15.319761245384775	-246.16983724781312	0.16114150668054375	0.5039192914309769	4.910650642760694	1.6556006381133525E-5	0.19159909915944198	1.4205104889597038	0.0013745611551028807	0.525006912794229	1.0	0.12828475941080802	1.0527090553830256	0.11098436833766268	-0.530235719211137	-246.16983724781312	-16.635532333438686	2.6125851707354553
300000	-257.9673720481185	-15.702710371789278	-242.26466167632918	0.2769592652967769	0.47450497709855394	2.076609906181887	1.8770697045287248E-5	0.7264445669171785	1.178779390321956	0.0013745611551028807	0.4477335740437387	1.0	0.34951241697923424	0.8443757831079269	0.330421794576789	-0.2642746688507502	-242.26466167632918	-16.635532333438686	1.0509037103490126
301000	-262.3518793076614	-19.610661388776833	-242.7412179188846	0.3519582694861344	0.969390246893585	0.6382075194073418	9.464278740566242E-5	0.8779439519444389	1.178779390321956	7.358514017903685E-4	0.6848742724593538	1.0	0.49561221876483424	0.6346411350370653	0.3570728123450517	-0.5206430690249948	-242.7412179188846	-16.635532333438686	-1.5844842216036448
302000	-259.25569822662175	-16.948999165417487	-242.30669906120426	0.329618223224323	0.41547228620604787	0.559935175021586	1.142438478041193E-4	0.8779439519444389	0.4720160564707375	0.014141711886761991	0.2749462700438382	1.0	0.17403698698538705	0.8962759053068335	0.19462213813450732	-0.20694691057600886	-242.30669906120426	-16.635532333438686	0.32699198970987564
303000	-264.2898282082076	-21.17820047826765	-243.11162772993998	0.3656984162330849	1.9274858333546685	2.0190689687360295	1.2607894836032553E-4	0.3942992845945406	0.40801069126903683	0.007614150378268125	0.24158040478624596	1.0	0.3237602708879224	0.8705161062249134	0.30899674765956164	-0.34418301378363	-243.11162772993998	-16.635532333438686	-2.010227829129999
304000	-257.2153514997076	-17.590772268485946	-239.62457923122165	0.21414732066702066	0.42051732520887863	0.37292512839134606	2.786607057087382E-4	0.5106286289226606	1.0590532105683095	0.012602423859293515	0.24158040478624596	1.0	0.17858348155313178	0.9712271337706937	0.1316551074620175	-0.6689130081260845	-239.62457923122165	-16.635532333438686	0.42834501669857794
305000	-254.73920482858907	-10.724153889253857	-244.0150509393352	0.142697731224423	0.3462105797671583	0.06687673433954572	2.786607057087382E-4	0.5106286289226606	0.4591200943217517	2.84398382506373E-4	0.08081863410872861	1.0	0.4211115414771738	1.1807913937026928	0.39118369782546486	-0.11806483165672979	-244.0150509393352	-16.635532333438686	2.0087815099872555
306000	-255.16499815129052	-11.685716260231954	-243.47928189105858	0.19029869609598474	0.2284860456144207	1.1778198097491668	1.1852956107954893E-4	0.6042609325525056	0.645188641215816	4.0530416761153597E-4	0.018363203028582728	1.0	0.5173336815608756	1.1504522944965734	0.5768719746542179	-0.7356511361236954	-243.47928189105858	-16.635532333438686	0.6481523183133795
307000	-264.0539036554778	-17.937354030290727	-246.11654962518708	0.26270528948449867	1.1792360012639704	3.735615081592108	8.116738259775017E-4	0.8367353403064547	1.7052183772215952	5.150240728522957E-4	0.0046708320361881035	1.0	0.3557984235915672	0.9159754244333814	0.2974211955646755	0.6279768061880152	-246.11654962518708	-16.635532333438686	0.21450113829971484
308000	-263.1151444625697	-17.38219418036384	-245.73295028220582	0.32696340352169734	0.4987529569642443	-0.20339926579375	0.002463571745416778	1.4321078186147653	1.7052183772215952	0.004451826742117898	0.0034782248323535435	1.0	0.24038887677703555	0.9713471139653322	0.2086402921029945	0.5544798638961648	-245.73295028220582	-16.635532333438686	-0.6048668838870823
309000	-256.5531470630534	-13.820208984274451	-242.73293807877894	0.2092164584714445	0.3143528581613674	-0.08594394992377224	0.00300980239838339	0.8441701387900558	0.7731512135924798	0.0014205877754627264	0.012348512083439777	1.0	0.014439556959170962	1.00086968035012	0.01555134238372821	0.07582210761572933	-242.73293807877894	-16.635532333438686	0.6334892258709602
310000	-261.67529647197847	-20.28325114631658	-241.3920453256619	0.2860529360518084	0.3785615744065448	-0.5336742400488014	0.00959862906357829	0.7969724281255982	1.054734779775593	4.561675678835432E-4	0.46387322389274255	1.0	0.34765798502314066	0.9206086345623932	0.3009535278560127	0.0691247019068752	-241.3920453256619	-16.635532333438686	-0.41704414837747783
311000	-267.5319574408621	-29.659973039329238	-237.87198440153284	0.2726989897889368	2.26470540143059	6.688985799386378	0.08520137538995967	0.5885729585548004	0.4791850915249812	0.0035616021832687796	0.37309689489913783	1.0	0.18188773483857476	0.895295423634814	0.16046666747870902	0.10721863622607712	-237.87198440153284	-16.635532333438686	0.366094436062703
312000	-263.0143806837538	-21.816969116262133	-241.19741156749166	0.34352190635776897	0.639926401335695	2.7988214610621425	0.0745211772737412	0.37262206517669594	0.31533106747995865	0.0023661305120897718	0.070086369042051	1.0	0.29460870045967585	0.8152862992193612	0.3228537244213485	-0.42283728316150393	-241.19741156749166	-16.635532333438686	0.3985098009199799
313000	-258.05200069802834	-20.576014905942134	-237.4759857920862	0.1747381145575032	0.15549798956491523	-2.293628032449015	0.16004461259472985	0.46439747529494935	0.3961622186754544	9.035456624253798E-4	0.17304395473023854	1.0	0.27122721546842304	1.1263640064981035	0.30010933121170025	-0.008217696992571117	-237.4759857920862	-16.635532333438686	0.7769643754325029
314000	-258.3389612621223	-21.81942465807521	-236.51953660404712	0.16312716383389797	0.31695893820307236	0.29064205255123765	0.317328721501913	1.2634928752836494	0.578471160080832	9.035456624253798E-4	0.3946602378844893	1.0	0.3478365673614146	1.1124644723274286	0.23874721654055228	-0.22460388456964925	-236.51953660404712	-16.635532333438686	1.3126152085572373
315000	-257.95002262758135	-21.442709965761964	-236.50731266181938	0.21483296759715792	0.1851286759705163	0.24371763801445312	0.165554938011354	0.8142466010982973	0.8350728792499367	0.0014307530671903042	0.3946602378844893	1.0	0.04852648793201342	0.9783506477486434	0.03358672081186763	-0.6132342833652287	-236.50731266181938	-16.635532333438686	-0.055257565202632586
316000	-258.8067562855944	-20.30794248554136	-238.49881380005306	0.14933971858656955	0.4085941219826712	1.3392626964540082	0.37237118957220894	0.5625436401038912	0.6158736842035183	0.0014307530671903042	0.09066110050108367	1.0	0.036870061156729375	1.012756298982314	0.04182418632466722	0.23903073631315191	-238.49881380005306	-16.635532333438686	1.6196820863214958
317000	-259.54562652605676	-19.391961510925793	-240.15366501513097	0.15340234172446604	0.312062623129016	0.07864739233849544	0.25135451259182345	0.43692893793564014	0.5188183862236906	0.0027505628229688417	0.21232971545156426	1.0	0.09926033232849706	1.003005295698991	0.09876495403768196	0.17657510643491106	-240.15366501513097	-16.635532333438686	1.8299444854663243
318000	-260.77337544769597	-21.549387056221754	-239.22398839147422	0.2227090553233179	0.5867339794627758	0.6855657616916531	0.05424614064195165	1.0667634249225848	0.9305326332338157	4.0362294048338016E-4	0.4612948144995685	1.0	0.26342251051609405	0.8849330830146271	0.18255778481173396	0.3888060526583673	-239.22398839147422	-16.635532333438686	0.34119253314957076
319000	-256.5994839584041	-19.050743070611876	-237.5487408877922	0.20725340788908747	0.7181759522834714	0.023964691438046692	0.10456948613130093	0.42164715145764853	0.24555982322467468	5.321511994537224E-4	0.1468138575841959	1.0	0.24172404473581774	1.0303418232318362	0.27003512704187976	-0.3573374802943431	-237.5487408877922	-16.635532333438686	-0.1607835989362767
320000	-264.02028410578794	-19.45443300908071	-244.5658510967072	0.1766575856187344	0.13966431469457574	0.08931247832845202	0.10456948613130093	0.508449448709381	0.37135652473605274	0.0020926846593600336	0.08864434412188028	1.0	0.15368786439976323	1.0476923014290835	0.17514807717009437	0.5279944067011468	-244.5658510967072	-16.635532333438686	-0.9971651999800568
321000	-258.8224045730912	-20.879293053683405	-237.9431115194078	0.15435802508365876	0.2400007679511796	-0.6602583777781188	0.34159601226524616	0.9525717599459508	0.6685764298993285	0.0012748311731237455	0.34409411875516077	1.0	0.12555523556439624	1.0304164117105286	0.09974904131019917	-0.7140875803514428	-237.9431115194078	-16.635532333438686	1.8042201221852316
322000	-261.138161660067	-23.757381336491108	-237.3807803235759	0.17693143743962636	0.6645367586787402	0.8160998984814611	0.4078608298265085	0.5193144862716155	0.734653877664636	0.0028369619155439573	0.2344875572119226	1.0	0.20544268785291828	1.0451431724370326	0.1876292071963249	-0.41261642153847816	-237.3807803235759	-16.635532333438686	0.3980832958050047
323000	-269.76169860954224	-27.445985467360618	-242.3157131421816	0.22528239834513358	0.6461635669439533	3.1291520486224838	0.3252604069575391	1.642117715248162	2.2404113534966688	0.02389231872492905	0.03791343084295993	1.0	0.16228454506889606	0.9917717771569781	0.13088002060907605	0.36345484728657534	-242.3157131421816	-16.635532333438686	1.2771635675848834
324000	-268.3029463680257	-23.36418534154254	-244.93876102648312	0.1893612751048919	0.12160317916750603	0.6233675777732728	0.3252604069575391	0.5201098559520901	1.7701837838510552	0.11340011653655797	0.11532608754663927	1.0	0.002568727737183236	0.9989199399163549	0.0026155907576740065	0.490885404171167	-244.93876102648312	-16.635532333438686	1.8376294250950285
